Date,HM-B.ST,ERIC-B.ST,SEB-A.ST,SWED-A.ST,VOLV-B.ST,TELIA.ST,SHB-A.ST,ATCO-A.ST,SKA-B.ST,INVE-B.ST,ELUX-B.ST,ASSA-B.ST,SCA-B.ST,ALFA.ST,INDU-C.ST,AZN.ST,ATCO-B.ST,ESSITY-B.ST,GETI-B.ST,KINV-B.ST,HEXA-B.ST,ALIV-SDB.ST,SKF-B.ST,LATO-B.ST,SAND.ST,INVE-A.ST,MTG-B.ST,FING-B.ST,Median_Return,HM-B.ST_Target,ERIC-B.ST_Target,SEB-A.ST_Target,SWED-A.ST_Target,VOLV-B.ST_Target,TELIA.ST_Target,SHB-A.ST_Target,ATCO-A.ST_Target,SKA-B.ST_Target,INVE-B.ST_Target,ELUX-B.ST_Target,ASSA-B.ST_Target,SCA-B.ST_Target,ALFA.ST_Target,INDU-C.ST_Target,AZN.ST_Target,ATCO-B.ST_Target,ESSITY-B.ST_Target,GETI-B.ST_Target,KINV-B.ST_Target,HEXA-B.ST_Target,ALIV-SDB.ST_Target,SKF-B.ST_Target,LATO-B.ST_Target,SAND.ST_Target,INVE-A.ST_Target,MTG-B.ST_Target,FING-B.ST_Target
2003-02-17,0.01949860724233976,0.07377049180327866,0.02739728532345609,0.019607825406392054,0.030821903938870854,0.05079360235305064,0.02654870343873239,0.03682723264426824,0.0,0.0323886320789466,0.0034602172415767463,0.025316505205975615,0.02056072002475795,0.04800000000000004,0.0393258426966292,0.01041666666666674,0.039393872564644994,,0.0,0.02000004722003834,-0.003788570675741676,0.008426966292134797,0.028169014084507005,-0.017391338095999576,0.01278776494630951,0.030612244897959107,0.047244084552743315,0.20000007584328738,0.02654870343873239,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1
2003-02-18,0.010928961748633892,-0.007633587786259555,0.019999968358235476,0.0,0.00996675193549934,0.021148060278212366,0.0043103497102798816,0.016393332137739636,0.0022471567218222965,0.0,0.006896570849791228,0.0185185185185186,0.020146493610158744,0.01526717557251911,0.0,0.02405498281786933,0.01166177483101749,,0.0,0.0,0.026616076794157673,-0.005571030640668551,0.022831050228310446,0.0,-0.005050541344873816,0.01980198019801982,-0.022556340106355544,0.005952591628165749,0.006896570849791228,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0
2003-02-19,-0.008108108108108136,-0.01538461538461533,-0.006535905260831254,0.009615420431859256,0.013157882353605599,-0.10355029819534345,0.02575110200660613,-0.008064462654069238,0.008968644384842461,0.0,-0.010274000899572311,-0.0121212352405895,-0.003590568065419575,-0.007518796992481258,0.0,-0.025167785234899376,-0.005763584638748043,,0.051612870610911354,-0.00784315540947178,0.003704382402184514,0.014005602240896309,-0.008928571428571397,0.0,0.005076178795755615,-0.01941747572815533,0.0076922267291010815,-0.0828404025877274,-0.005763584638748043,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0
2003-02-20,-0.00544959128065392,-0.0390625,-0.03289471694103241,-0.014285679148210662,-0.006493469498212501,-0.07920791019673645,-0.016736420077106406,-0.013550099269350802,-0.008888922797309018,-0.019607843137254943,0.010380651724730239,-0.04294476287806137,0.0018017533507528327,-0.007575757575757569,-0.010810810810810811,-0.012048192771084376,-0.020289929576122745,,0.006135026599467075,-0.019762825299327935,-0.0036907105987907807,-0.0055248618784530246,-0.015765765765765716,0.0,-0.0025253212800777636,-0.011881157903387951,-0.03816791666384378,0.0,-0.011881157903387951,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1
2003-02-21,0.00273972602739736,-0.03252032520325199,0.006802676473460778,0.009661781934267033,-0.013071882795547274,-0.007168417861123877,0.008510647815522132,0.005494523657541661,-0.011210762715387124,0.0,-0.013698667866096303,0.006410231957068913,-0.007194253315941923,-0.007633587786259555,0.010928961748633892,0.015679442508710784,0.005917233637635855,,-0.009146391708032331,-0.012096802161785436,0.0,0.005555555555555536,-0.004576659038901587,0.013274337179426166,-0.005063226402973298,0.0020039773760174295,0.0,0.04516143174938425,0.0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1
2003-02-24,-0.010928961748633892,-0.01680672268907568,-0.006756712742648552,-0.00478470673249165,-0.019867561798409983,0.007220175093222592,-0.008438827923092918,-0.0027323316099140404,0.004535164849423179,-0.0019999694824218706,-0.010416588351971678,-0.03184715882920086,-0.019927611357759667,0.03846153846153855,-0.010810810810810811,-0.022298456260720356,0.00294121297446992,,0.012307667364527042,0.0,0.003704382402184514,0.0027624309392264568,0.006896551724137945,0.0,0.01017808824259836,-0.004000015258789014,-0.007936522688951508,0.04938265333794534,-0.0027323316099140404,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1
2003-02-25,-0.008287292817679592,-0.05982905982905984,-0.01360545384540257,-0.02403846239123475,-0.0033783912223301904,-0.0537634415953091,-0.017021295631044264,-0.03835612915944364,-0.02708805380600443,-0.0300601193212805,-0.017543907251561297,-0.039473686191844215,-0.00554524184130234,0.007407407407407307,-0.02732240437158473,-0.0368421052631579,-0.0439884554527451,,-0.027355568334556435,0.0,-0.0036907105987907807,-0.02754820936639113,-0.011415525114155223,-0.026200875108269073,-0.03274557591813332,-0.03614456354692086,-0.056000006311337724,-0.08235303670225591,-0.02732240437158473,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0
2003-02-26,0.0,0.0,-0.013793115440918213,-0.02463054276722032,-0.013559309102721184,0.03409089513389851,-0.008658018508127974,-0.005698024743033492,-0.006960539389361697,-0.01033057818671046,-0.003571438434969987,0.006849367682541407,-0.024163546869334307,0.007352941176470562,0.0,-0.010928961748633892,-0.0030673356192882917,,-0.012499974271271919,-0.04081635322129795,0.0074081925995608255,0.0,0.01616628175519641,-0.004484236814506604,0.0026041332330049016,-0.004166682561238644,0.0,0.012820626261319967,-0.003571438434969987,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1
2003-02-27,0.0055710306406684396,0.0,0.027972052632921907,0.030303050065860093,0.0,0.04029305539234018,0.008733634477073648,0.008595931240824584,0.011682243198898323,-0.014613794167861682,0.03584228238293541,0.020408163265306145,-0.0038095284913660654,0.014598540145985384,0.0,-0.02209944751381221,0.009230695697344249,,-0.025316474802009825,0.0,0.0073513008763768095,0.008498583569405138,0.015909090909090873,-0.009009077742293092,0.012987054900281958,-0.014644367659251478,0.016949184412951457,0.012658086424274684,0.008595931240824584,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1
2003-02-28,-0.005540166204986097,0.009090909090909038,0.027210806792324238,0.004901978958448128,0.02405494317575907,0.007042280479784058,0.017316037016255947,0.025568183760435348,0.011547344314317032,0.010593220167754547,0.0207613034494607,0.03333328247070311,0.003824096495920859,0.02877697841726623,0.0,0.024482109227871973,0.03353663141113783,,0.042207778800321005,0.021276574368475076,0.0,-0.011235955056179803,0.004474272930648837,0.0,0.010256381269311499,0.006369491751101686,0.008333348741872193,0.031250277376075,0.010593220167754547,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
2003-03-03,0.03342618384401108,0.009009009009008917,-0.026489992718530253,-0.014634110346947504,-0.0067113711648050245,-0.024475550825271752,-0.012765971723283198,-0.0027700092378083463,0.018264823082088988,0.004192888044874943,0.0,0.019354839662359513,0.0038095284913659544,0.020979020979021046,0.0,0.025735294117646967,-0.005899778453874904,,-0.021806879592068062,0.0,0.0,-0.008522727272727293,0.011135857461024523,0.004545489539787173,0.020304511724885455,0.0021096723818985197,0.024793433894465533,-0.08484865206581937,0.0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0
2003-03-04,0.0,-0.044642857142857095,-0.006802777371941682,0.0,-0.02364867411885807,-0.03584229439687281,0.0,-0.038888851751084585,-0.031390084284284914,-0.002087730388992348,-0.023728878249190566,-0.025316432775011277,-0.007590142120072141,-0.03424657534246578,0.0,-0.008960573476702538,-0.04154300247360143,,0.0,0.0,-0.0072976536288593685,-0.05730659025787965,-0.01982378854625555,0.013574661102110586,-0.024875603536961388,-0.0021052310341282965,-0.032258122238019604,0.059602557616154295,-0.008960573476702538,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1
2003-03-05,-0.010781671159029615,-0.03738317757009346,0.0,0.004950421810494765,-0.006920375717326399,0.018587360858383528,-0.004310349710279993,-0.031791925606240334,-0.023148147739337155,-0.018828404300137547,-0.04861103205056194,-0.025974001846660322,-0.00382409649592097,-0.007092198581560294,-0.022471910112359605,-0.01446654611211573,-0.03095966585808474,,0.015923606961060877,0.0,-0.007353714863529537,-0.012158054711246202,-0.020224719101123556,0.00892853767287849,-0.012755041265798739,-0.01898737335245726,0.0,-0.09374975373152217,-0.012158054711246202,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0
2003-03-06,0.0,-0.031067931536331916,-0.006849270536077978,0.004926126728015623,-0.010453001269483342,0.01459852642697701,-0.004329009254063987,-0.005970169089239863,-0.014218063459024544,-0.02132196092676486,0.0,-0.040000000000000036,-0.009596887023434753,0.0,-0.011494252873563204,0.0,-0.006389855637680353,,0.0031347897656721635,0.04166669594496497,0.0,0.012307692307692353,0.00917431192660545,-0.02654867435885233,0.002583946143225546,-0.010752688172043001,-0.03333329224389625,0.03448268918036468,-0.004329009254063987,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1
2003-03-07,-0.010899182561307952,0.0020039773760174295,-0.006896608865551768,-0.004901978958448128,0.01760563403929627,-0.032374087885961966,0.0,0.006006026080494831,-0.02163456115849427,-0.006536013982236355,-0.014598579698947511,0.0,-0.03682169510102029,-0.021428571428571463,0.0,-0.014678899082568808,0.006430948470017128,,-0.04687497449307132,-0.04799997841369674,-0.011112002796937137,0.006079027355623046,0.0,-0.018181750084738324,0.0,-0.00652172254479455,0.03448271464864239,0.0,-0.00652172254479455,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1
2003-03-10,-0.01377410468319562,-0.0319999694824219,-0.013888901763956296,-0.004926035855158162,-0.006920375717326399,-0.04089220806947458,0.0,0.008955163837976565,0.0049140235673303945,-0.0065789308574385474,0.0,-0.04166666666666663,0.02816893458530112,-0.03649635036496346,-0.005813953488372103,-0.020484171322160183,0.012779418189605485,,0.022950771818305293,-0.01680676198869202,-0.018725917499291755,0.0060422960725075026,-0.013636363636363669,-0.02777777777777779,-0.005154676449247164,-0.002188233854460986,-0.024999943502023947,-0.18666660413810487,-0.006920375717326399,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0
2003-03-11,0.0,-0.09090911956947512,-0.014084520282553137,-0.014851539399633462,-0.01742160232433354,-0.02325575549859793,0.0,0.0029586788863320557,-0.009779988042929788,-0.0331125833391368,0.003703713887099891,0.02898547960364306,-0.00782768873746309,-0.015151515151515138,-0.011695906432748537,-0.020912547528517123,0.0031546136912530276,,-0.006410243344362354,0.025641014553386077,0.0152682075069841,-0.03903903903903905,-0.011520737327188946,0.02857142857142847,0.010362769623019075,-0.03728063607736676,0.008546918497841949,0.04917998900987608,-0.00782768873746309,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1
2003-03-12,-0.005586592178770999,0.054545489224520516,-0.028571349870606055,-0.04522611295186463,-0.03191494686275653,-0.01984126924056795,-0.03478264843948742,0.0,-0.009876580885898933,-0.0182648230820891,-0.044280449964530844,-0.03521129541561763,-0.007889666180638022,0.007692307692307665,-0.023668639053254448,-0.03300970873786413,-0.0031446933984036196,,0.0,-0.02083331283852452,-0.022555714640733693,-0.012499999999999956,-0.018648018648018683,-0.02777777777777779,-0.012820553665970014,-0.020501172997644646,-0.008474487741801817,0.0,-0.018648018648018683,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1
2003-03-13,0.0196629213483146,0.0775861714597843,0.05882347167444113,0.03157896678651517,0.04029305539234018,0.07692305910294084,0.040540588532892885,0.011799271297165514,0.022443929180190114,0.03488372093023262,0.02316596737108978,0.0,0.04373763065646319,0.03816793893129766,0.042424242424242475,0.05823293172690769,0.009463648148725134,,0.01935487226993171,0.027659604089398826,0.030767469845422557,0.02215189873417711,0.02375296912114022,-0.004761941092354949,0.038961060593693864,0.03720926684002546,0.008546918497841949,0.007812465976064109,0.030767469845422557,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
2003-03-14,0.01377410468319562,0.1200000000000001,0.04166670529186911,0.030612263145386898,0.03521126807859276,0.0037594127832940583,0.03463207403251212,0.020408320770089583,0.002438987173685181,0.04269666350289669,0.03773595476961389,0.021897811438445602,0.007619056982732131,0.0,0.029069767441860517,0.026565464895635715,0.025000124225644127,,0.03164550365972785,0.09730847184171831,0.014926381965782998,0.01238390092879249,0.03248259860788871,0.019138793183789193,0.015000008016250455,0.03587449200803783,0.05084755323885415,0.07751955930109711,0.029069767441860517,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1
2003-03-17,0.016304347826086918,0.125,0.019999968358235476,0.019801961210128338,0.044217726574044436,0.0299625173858038,0.02928863517065361,0.0628570043589125,0.01946479516931232,0.04310344685839129,0.029090875142329775,0.04285714519267203,0.01134216884337258,0.02941176470588225,0.03389830508474567,0.05360443622920519,0.06707316959478682,,0.006135026599467075,-0.0056603588671976235,0.003676573433276209,0.024464831804281273,0.020224719101123556,0.014084507042253502,0.027093544509539713,0.04112549090487838,0.06451614506611647,-0.06474810183100399,0.029090875142329775,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0
2003-03-18,0.016042780748663166,-0.05555555555555558,0.0065360022025151565,-0.014563160264969732,0.0032572792063838563,0.014545440673828125,0.0,0.008064624383225638,0.031026233644827483,0.012396662297629923,0.031802097740516455,0.047945260241012644,0.01495328906186022,0.014285714285714235,0.005464480874316946,-0.00877192982456143,0.002857178552997164,,0.012195096617798828,0.013282731476263576,0.0329660418360731,0.05671641791044779,0.0,0.07407400343153214,0.0,0.02286907117908088,0.030302990685118658,0.09999984685493635,0.013282731476263576,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1
2003-03-19,-0.0026315789473684292,0.01680672268907557,0.012987024244281553,0.0,0.01298706285023532,-0.0035842431124375462,0.012195136163869913,0.018666647842257467,0.0,0.020408163265306145,-0.006849333933048207,0.019607843137254832,0.014732879190018755,0.0,0.016304347826086918,0.0424778761061948,0.0199429199180039,,-0.006024084022214771,0.011235918152440849,0.0035462015280380843,-0.011299435028248594,0.0022026431718060735,0.0,-0.0023980508783946197,0.010162601468425736,-0.02941172738416309,-0.02097911314516665,0.0035462015280380843,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0
2003-03-20,0.0026385224274405594,0.008264462809917328,-0.0064103094341990685,0.009852253456031024,0.03846156197421835,0.032374156495626805,-0.004016068881108059,-0.010471238820976891,0.011574073869668577,0.020000000000000018,0.017241427124478292,0.019230769230769162,-0.0018148334299995517,0.007042253521126751,-0.010695187165775444,0.015280135823429575,-0.011173153818052284,,-0.003030365598502338,0.0,0.010601557181547205,0.008571428571428674,0.01318681318681314,0.0,0.014423084797768437,0.01609656387887015,0.0,0.021428667587024997,0.008571428571428674,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1
2003-03-21,0.0,0.032786885245901676,0.012903237536294299,0.004878066777745715,0.027777705827044086,0.020905869622689144,0.01209678817788662,0.02116409190269608,0.0068649709799311065,0.009803921568627416,0.0033898397498843824,0.050314417425191715,0.009090971224573696,0.013986013986013957,0.027027027027026973,0.025083612040133874,0.02824859586703199,,0.033434721588449845,0.018518562472111366,0.031467113226116394,0.022662889518413554,0.03687635574837311,-0.008620657336837367,0.026066301420709426,0.00990099009900991,0.04545453272021671,0.013986230122116083,0.020905869622689144,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0
2003-03-24,-0.010526315789473717,-0.04761904761904767,-0.02547772987216257,0.0,-0.024024001663345507,-0.0443685757990131,-0.019920341478514292,-0.03886015288944089,-0.022727272727272707,0.0,-0.023648712902161306,-0.07784429209106314,-0.010810924470414651,-0.020689655172413834,-0.021052631578947323,-0.021207177814029365,-0.04120871897183931,,-0.005882340759862603,-0.010909116330976132,-0.02033846532933903,-0.04432132963988922,-0.05020920502092052,-0.008695619291077317,-0.030023081433909193,-0.009803921568627416,-0.05797102873294835,0.0,-0.021207177814029365,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1
2003-03-25,-0.0026595744680850686,0.008333333333333304,0.0065360022025151565,-0.009708773509979784,-0.01538461538461533,-0.025000027247837564,0.004065045387956712,-0.0026955078328972926,-0.01860463342001273,-0.009708737864077666,0.0034602172415767463,0.012987038079473212,0.0018215470498019748,0.007042253521126751,0.005376344086021501,0.01333333333333342,-0.008595920252023825,,-0.011834362070855087,-0.003676479250153686,-0.027682389480901848,0.0,0.008810572687224738,-0.017543893111379494,-0.0023809219337410648,0.00990099009900991,-0.023076964652623766,0.027586261186260286,-0.0023809219337410648,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1
2003-03-26,-0.040000000000000036,0.0,0.0,-0.004901978958448128,-0.00937497615814209,-0.014652001088236721,-0.008097175390436862,0.0,-0.0023697224410048623,0.009803921568627416,0.0,-0.012820537273700472,-0.007272736175461314,0.013986013986013957,-0.010695187165775444,0.016447368421052655,0.0057802415851810895,,-0.04191615015549055,0.0073800912526620355,-0.0035570369154688253,-0.020289855072463725,0.017467248908296984,-0.03125003512416691,0.0023866042521523134,0.0,0.007874030269067633,0.0067112886329787624,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1
2003-03-27,-0.008333333333333304,-0.04132231404958675,-0.006493560278234334,-0.004926035855158162,-0.009463758270943368,-0.018587360858383528,0.0,-0.032432380575141084,-0.0380047157271185,-0.01941747572815533,-0.0310344621617632,-0.03246755804254009,0.0018315554688279612,-0.01379310344827589,-0.021621621621621623,-0.024271844660194164,-0.03735626073436826,,-0.009374980703453994,-0.0036630122615809446,-0.014286663130291033,-0.00887573964497046,-0.02145922746781115,0.01382488576475116,-0.023809505632084282,-0.025490181118834276,0.015625028590061874,0.0,-0.014286663130291033,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1
2003-03-28,0.028011204481792618,0.01724137931034475,-0.006535905260831254,-0.014851539399633462,-0.02229295745525184,-0.022727287505284077,-0.008163274858728253,-0.033519497680606136,0.0,-0.00990099009900991,-0.014234914618692418,-0.0067113841376277295,-0.003656311442612692,-0.006993006993006978,0.0,-0.018242122719734688,-0.03283586340177136,,-0.0031545675779893756,0.011029437750461168,-0.0036232926012914612,0.020895522388059806,-0.019736842105263164,-0.045454479249051105,-0.048780449654963975,0.0,-0.03076928620349828,-0.059999900898128455,-0.008163274858728253,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0
2003-03-31,-0.02997275204359673,-0.10169491525423724,-0.03289471694103241,-0.015075340084139577,-0.01954398588139572,-0.05813953660298243,-0.01646082645200131,-0.031791925606240334,-0.04444442560643325,-0.02400001525878903,-0.028880835384676562,-0.0608108123782084,-0.018348645575838707,-0.028169014084507005,-0.0055248618784530246,-0.023648648648648685,-0.03703702655054342,,-0.028481025167982676,0.0,-0.03272639146556644,-0.03508771929824561,-0.029082774049216997,-0.03809531075613837,-0.020512865311063888,-0.024144884195540617,-0.023809470234860353,0.06382967507711501,-0.028481025167982676,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1
2003-04-01,-0.0365168539325843,0.028301886792452935,0.02040813031886346,0.030612263145386898,-0.0166112954705413,0.02469137449826131,0.02092042513210024,0.005970169089239974,0.012919896386121454,0.0020492272619221374,-0.003717482378209014,0.02158273440526326,0.007476644530929999,0.02898550724637672,-0.011111111111111072,0.02249134948096887,0.01282037837311778,,0.03257329640877793,-0.054545459005434394,-0.015038595116137476,0.0060606060606061,-0.009216589861751112,0.0,-0.020942350146474942,-0.0020618242086823946,-0.02439028790064457,-0.09333352327858724,0.005970169089239974,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2003-04-02,0.026239067055393583,0.05504587155963292,0.04000003559698517,0.019801961210128338,0.06081078425213082,0.07630520673246588,0.024590192827625534,0.0474777230873491,0.017857161972334668,0.04294475273195508,0.03358206715767098,0.056338056546548554,0.025974057066542544,0.028169014084507005,0.061797752808988804,0.03891708967851093,0.05063296773820203,,0.025236540623915005,0.06923080116316971,0.022900763358778553,0.04819277108433728,0.023255813953488413,0.009901066385481938,0.03208547037491827,0.03305781867105084,0.04999998972764064,0.10294140753509451,0.03891708967851093,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1
2003-04-03,0.011363636363636465,0.017391304347825987,0.0064102143567845715,0.01456307071550822,-0.028662408581659693,0.018656716949027707,0.01600001834864484,0.005665741209434527,-0.027568978615324258,-0.019607843137254943,-0.003610118381598526,-0.04666671752929685,0.01808310228172938,0.0,-0.08465608465608465,-0.04723127035830621,0.006024171844461579,,-0.030769238295185852,0.0,-0.003732027847783481,0.014367816091954033,0.002272727272727204,0.004901885986328125,0.007772025298540486,-0.01199996948242188,0.03174609075580603,0.0,0.002272727272727204,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
